,co_code,tradedate,dayopen,dayhigh,daylow,last_price,volume
1505,815,11/9/2012 12:00:00 AM,1781,1790,1762.7,1768.85,136277
1506,815,11/12/2012 12:00:00 AM,1768,1784.9,1750.5,1776.8,176766
1507,815,11/13/2012 12:00:00 AM,1787.8,1788,1747,1755.35,42559
1508,815,11/15/2012 12:00:00 AM,1752.8,1762.25,1712,1721.65,202145
1509,815,11/16/2012 12:00:00 AM,1711.05,1784.95,1711.05,1756.9,430225
1510,815,11/19/2012 12:00:00 AM,1751.3,1774.8,1725.1,1738,283544
1511,815,11/20/2012 12:00:00 AM,1745,1764.75,1720.55,1738.45,226569
1512,815,11/21/2012 12:00:00 AM,1742.9,1742.9,1725.55,1736.1,171498
1513,815,11/22/2012 12:00:00 AM,1743.95,1750,1726,1730.15,84159
1514,815,11/23/2012 12:00:00 AM,1720,1749.8,1715.8,1743,122103
1515,815,11/26/2012 12:00:00 AM,1738,1774.9,1738,1759.75,272558
1516,815,11/27/2012 12:00:00 AM,1765.25,1795,1765.25,1787.55,167359
1517,815,11/29/2012 12:00:00 AM,1801,1826.9,1791.4,1808.55,712928
1518,815,11/30/2012 12:00:00 AM,1803,1830,1785.5,1819.4,755311
1519,815,12/3/2012 12:00:00 AM,1822.25,1849,1822.25,1831,340609
1520,815,12/4/2012 12:00:00 AM,1832.05,1845.5,1820.25,1831.75,218383
1521,815,12/5/2012 12:00:00 AM,1843,1843.25,1822.65,1832.5,468116
1522,815,12/6/2012 12:00:00 AM,1842.9,1850,1814.25,1846.55,119580
1523,815,12/7/2012 12:00:00 AM,1849,1849.85,1830.1,1839.4,304100
1524,815,12/10/2012 12:00:00 AM,1846,1905.05,1833.2,1883.75,296440
1525,815,12/11/2012 12:00:00 AM,1895,1915.5,1864.75,1881.2,554083
1526,815,12/12/2012 12:00:00 AM,1879.9,1884.9,1859.1,1873.65,265851
1527,815,12/13/2012 12:00:00 AM,1878,1897.8,1847.1,1851.95,306147
1528,815,12/14/2012 12:00:00 AM,1856.25,1863.7,1825,1830.05,266915
1529,815,12/17/2012 12:00:00 AM,1831.9,1851.5,1831.15,1844.3,268692
1530,815,12/18/2012 12:00:00 AM,1846.25,1860.25,1825.9,1839,474428
1531,815,12/19/2012 12:00:00 AM,1830,1860.2,1829.2,1852.75,453962
1532,815,12/20/2012 12:00:00 AM,1842.25,1860.2,1838.1,1845.8,288922
1533,815,12/21/2012 12:00:00 AM,1847,1847.9,1812,1821,246281
1534,815,12/24/2012 12:00:00 AM,1822.25,1840,1811,1822.35,220785
1535,815,12/26/2012 12:00:00 AM,1822,1838,1812,1818.85,217946
1536,815,12/27/2012 12:00:00 AM,1834.8,1854.4,1824.1,1828.95,461804
1537,815,12/28/2012 12:00:00 AM,1827.7,1838,1818.6,1826.55,187748
1538,815,12/31/2012 12:00:00 AM,1828,1831.8,1816,1829.75,113090
1539,815,1/1/2013 12:00:00 AM,1831.6,1840,1821.1,1835.75,186366
1540,815,1/2/2013 12:00:00 AM,1842.25,1852.75,1834.3,1837.7,192449
1541,815,1/3/2013 12:00:00 AM,1849,1891.5,1841.1,1882.3,584794
1542,815,1/4/2013 12:00:00 AM,1880,1895,1875,1889.35,403207
